"id","age","gender","race","driving_experience","education","income","vehicle_year","vehicle_type","credit_score","annual_mileage","vehicle_ownership","married","children","outcome","postal_code","speeding_violations","duis","past_accidents"
596870,"65+",male,majority,"20-29y",high school,upper class,before 2015,sedan,0.6093146350878077,4000,1,1,1,0,32765,5,1,3
256936,"65+",male,minority,"30y+",none,upper class,after 2015,sedan,0.6652789616494302,15000,0,0,1,0,10238,3,1,7
708087,"16-25",male,majority,"0-9y",none,working class,before 2015,sedan,0.557150249939646,12000,0,0,1,1,10238,0,0,0
297877,"65+",female,majority,"20-29y",high school,upper class,after 2015,sedan,0.5952325907713841,11000,1,0,1,0,92101,0,0,1
362618,"40-64",male,majority,"20-29y",high school,upper class,before 2015,sedan,0.7065178185585059,11000,1,1,1,0,10238,4,1,7
742122,"40-64",male,majority,"10-19y",university,upper class,after 2015,sedan,0.5224994188821985,16000,1,0,0,1,32765,0,0,0
466641,"26-39",female,majority,"10-19y",high school,middle class,before 2015,sports car,0.5887079919316789,16000,1,0,1,0,10238,1,0,1
53312,"40-64",female,majority,"20-29y",university,upper class,after 2015,sedan,0.6218943396286831,,1,1,1,0,10238,5,1,1
752366,"26-39",male,majority,"10-19y",high school,middle class,after 2015,sedan,0.427270927766737,,0,1,1,0,10238,1,0,0
922468,"26-39",female,majority,"10-19y",none,working class,before 2015,sedan,0.4217496501415939,,1,0,0,1,92101,1,0,0
193785,"26-39",female,majority,"0-9y",high school,upper class,before 2015,sedan,0.4225791031356819,,1,1,1,0,10238,0,0,0
913740,"16-25",female,majority,"0-9y",none,poverty,after 2015,sedan,0.3061509687966847,15000,0,0,0,0,10238,0,0,0
810638,"65+",male,majority,"20-29y",high school,upper class,after 2015,sedan,0.6008357672813958,7000,1,0,1,0,10238,2,1,0
156883,"65+",male,majority,"10-19y",high school,upper class,after 2015,sedan,0.633403473578646,9000,1,1,1,0,10238,1,1,2
920995,"26-39",male,majority,"10-19y",high school,working class,before 2015,sedan,0.4163255994421636,12000,0,0,1,1,32765,2,0,0
918219,"40-64",female,majority,"0-9y",university,upper class,before 2015,sedan,0.6760102629446962,8000,1,1,1,1,32765,0,0,0
403373,"40-64",male,majority,"20-29y",high school,working class,before 2015,sedan,0.2727052692646905,10000,1,1,1,0,10238,4,1,3
688045,"65+",female,majority,"30y+",university,upper class,after 2015,sedan,0.6626210554046525,11000,1,1,1,0,10238,1,0,1
205298,"40-64",male,majority,"20-29y",university,working class,after 2015,sports car,0.4401833388463456,12000,1,1,1,0,10238,0,0,5
902646,"26-39",female,majority,"10-19y",high school,working class,after 2015,sedan,0.5241410821408387,12000,0,1,1,0,10238,2,0,1
634221,"40-64",female,majority,"10-19y",university,middle class,before 2015,sports car,0.44131401982122814,10000,0,1,1,0,10238,3,0,0
638975,"40-64",male,minority,"10-19y",high school,upper class,before 2015,sedan,0.6820575427391677,10000,1,1,1,0,10238,0,0,1
33022,"40-64",male,majority,"20-29y",university,upper class,after 2015,sedan,0.6974620125004263,13000,1,0,1,0,92101,0,1,5
410028,"40-64",female,majority,"20-29y",none,middle class,after 2015,sedan,0.6514572449171824,8000,1,1,1,0,32765,6,0,3
932163,"65+",female,majority,"30y+",high school,upper class,before 2015,sedan,0.6063735697487103,7000,1,1,1,0,10238,5,1,5
740024,"26-39",male,majority,"0-9y",high school,working class,before 2015,sedan,0.3316889107339181,16000,0,0,0,1,10238,0,0,0
210356,"16-25",female,majority,"0-9y",high school,poverty,before 2015,sedan,0.3093306042396641,6000,1,0,1,1,32765,0,0,0
928462,"65+",male,majority,"30y+",university,upper class,before 2015,sedan,0.6370954701874278,12000,1,0,1,0,10238,9,1,5
76372,"40-64",female,majority,"10-19y",high school,working class,before 2015,sedan,0.4149098004859211,10000,0,0,1,1,10238,1,0,2
555049,"26-39",female,majority,"0-9y",high school,upper class,before 2015,sedan,0.5317340905527375,14000,1,1,1,1,10238,0,0,0
497652,"40-64",male,majority,"20-29y",university,upper class,before 2015,sedan,0.5626535000207484,8000,1,1,1,0,92101,4,0,0
899312,"16-25",female,majority,"0-9y",none,poverty,before 2015,sedan,0.2862044072032209,16000,0,0,0,1,10238,0,0,0
950731,"40-64",male,majority,"0-9y",university,upper class,before 2015,sedan,0.5872814257214412,11000,1,1,1,0,10238,0,0,0
236351,"65+",female,majority,"20-29y",university,upper class,after 2015,sedan,0.5024037809342222,16000,1,0,1,0,10238,0,0,1
32500,"26-39",male,majority,"10-19y",university,upper class,before 2015,sedan,0.5029442922316367,13000,1,1,1,0,92101,0,1,0
808629,"65+",female,majority,"0-9y",none,working class,before 2015,sedan,0.3922141519632884,12000,1,0,1,1,10238,0,0,0
838435,"65+",male,majority,"30y+",high school,working class,before 2015,sedan,0.3760768567967889,10000,1,1,1,0,32765,7,1,2
532912,"40-64",female,majority,"20-29y",none,middle class,after 2015,sedan,0.7942433982554463,11000,1,1,1,0,10238,1,1,1
542130,"65+",male,majority,"30y+",university,upper class,before 2015,sedan,0.6052753027995037,12000,1,1,1,0,10238,2,2,3
450129,"40-64",male,majority,"20-29y",high school,working class,before 2015,sedan,0.4141337699932357,7000,0,1,1,0,10238,5,1,1
695062,"40-64",male,majority,"20-29y",high school,middle class,before 2015,sedan,0.4874581980124114,12000,1,0,1,0,92101,2,1,1
288263,"40-64",male,majority,"10-19y",university,upper class,before 2015,sedan,0.6398662739569257,8000,1,1,1,0,10238,2,0,3
48803,"16-25",female,majority,"0-9y",none,poverty,before 2015,sedan,0.2549076832707483,12000,1,0,0,0,10238,0,0,0
995592,"26-39",male,majority,"10-19y",high school,working class,before 2015,sedan,0.34954466274249885,14000,1,0,0,0,10238,2,0,2
660862,"26-39",female,minority,"10-19y",university,working class,after 2015,sedan,0.5032346205187044,10000,0,1,1,0,10238,1,0,1
449821,"26-39",male,majority,"10-19y",high school,middle class,before 2015,sedan,0.589882191368374,17000,0,0,0,0,10238,3,0,1
56322,"65+",male,majority,"0-9y",high school,upper class,before 2015,sedan,0.7164447863616135,11000,1,1,1,1,10238,0,0,0
616720,"65+",female,majority,"20-29y",university,upper class,after 2015,sedan,0.7122395503644006,16000,1,1,1,0,10238,0,0,1
261156,"65+",female,majority,"0-9y",high school,upper class,after 2015,sedan,0.6605664252234276,14000,1,0,1,0,10238,0,0,0
669005,"40-64",male,majority,"0-9y",high school,working class,before 2015,sedan,0.43741683459488506,,0,0,0,1,10238,0,0,0
508146,"26-39",male,majority,"10-19y",none,poverty,before 2015,sedan,0.4645345001201633,,0,0,1,0,10238,1,1,0
317313,"65+",male,majority,"10-19y",university,upper class,after 2015,sedan,0.6146903887940329,,0,0,1,0,10238,4,0,1
867141,"16-25",male,majority,"0-9y",university,middle class,before 2015,sedan,0.4671006006948029,,1,0,1,1,10238,0,0,0
571957,"65+",female,majority,"0-9y",none,upper class,after 2015,sedan,0.7575663430503009,,1,1,1,0,10238,0,0,0
443277,"40-64",female,majority,"20-29y",none,working class,before 2015,sports car,0.3111102411897753,13000,1,0,0,0,10238,0,1,2
723400,"65+",female,majority,"30y+",none,middle class,after 2015,sedan,0.5391057765310123,12000,1,1,1,0,10238,2,2,1
604099,"65+",female,majority,"30y+",high school,upper class,before 2015,sports car,0.5866314851117098,11000,1,0,1,0,10238,3,0,6
765690,"65+",female,majority,"0-9y",university,upper class,before 2015,sedan,0.5657453486871828,11000,1,1,1,0,10238,0,0,0
128270,"26-39",female,majority,"10-19y",none,poverty,before 2015,sedan,0.24921009633158425,13000,0,0,1,0,92101,0,0,0
753061,"16-25",female,minority,"0-9y",none,poverty,before 2015,sedan,0.2645194364479903,12000,1,0,0,0,10238,0,0,0
826642,"26-39",male,majority,"0-9y",university,middle class,before 2015,sedan,0.4431951721175779,15000,0,0,0,1,10238,0,0,0
920132,"40-64",female,majority,"0-9y",university,upper class,after 2015,sedan,0.6139904180356018,12000,1,0,1,0,10238,0,0,0
664407,"40-64",male,majority,"10-19y",high school,working class,before 2015,sedan,0.6904985798920938,10000,0,1,1,1,32765,2,0,1
555224,"40-64",female,majority,"20-29y",university,upper class,before 2015,sedan,0.5519738040203223,10000,1,1,1,0,32765,5,2,0
257691,"65+",male,majority,"30y+",high school,upper class,after 2015,sedan,0.5150779278972595,11000,1,1,1,0,10238,3,1,5
230575,"40-64",male,majority,"10-19y",university,middle class,before 2015,sedan,0.5599870637233466,8000,1,1,1,0,10238,1,1,0
501841,"26-39",male,majority,"10-19y",university,upper class,before 2015,sedan,0.6253193560441783,15000,1,0,0,0,10238,0,0,3
825504,"40-64",male,majority,"0-9y",university,upper class,after 2015,sports car,0.6233138220916109,17000,1,0,0,1,92101,0,0,0
758277,"16-25",male,majority,"0-9y",high school,upper class,before 2015,sedan,0.5066478748732997,17000,1,0,1,1,10238,0,0,0
27119,"65+",male,majority,"0-9y",university,upper class,before 2015,sedan,0.5659067951087425,9000,1,1,1,1,10238,0,0,0
980778,"16-25",female,majority,"0-9y",none,poverty,before 2015,sedan,0.5393224217499232,15000,1,0,0,0,10238,0,0,0
381,"65+",female,majority,"30y+",high school,upper class,after 2015,sedan,0.6520665505738693,15000,1,0,1,0,10238,3,0,0
122326,"16-25",male,majority,"0-9y",none,poverty,before 2015,sedan,0.3105687885204088,17000,1,1,0,1,10238,0,0,0
434285,"16-25",female,minority,"0-9y",high school,poverty,before 2015,sedan,0.4340024402049851,12000,0,0,0,1,10238,0,0,0
612545,"26-39",male,majority,"0-9y",university,upper class,before 2015,sedan,0.4401954791282709,11000,1,1,1,0,10238,0,0,0
348325,"16-25",female,majority,"0-9y",high school,middle class,after 2015,sedan,0.5489695085571686,11000,1,0,1,1,21217,0,0,0
608974,"40-64",female,minority,"20-29y",high school,working class,before 2015,sports car,0.5728451330215478,14000,1,1,0,0,10238,0,1,1
848442,"65+",male,majority,"0-9y",university,upper class,after 2015,sedan,0.7308655361413354,9000,0,1,1,1,32765,0,0,0
718343,"40-64",male,minority,"20-29y",university,upper class,before 2015,sedan,0.7508195874354716,4000,0,0,1,0,32765,5,1,6
529364,"26-39",male,majority,"10-19y",none,poverty,before 2015,sedan,0.22764808809354398,12000,1,0,1,1,32765,3,0,0
180078,"65+",male,minority,"10-19y",none,upper class,before 2015,sedan,0.680801232234834,9000,1,0,1,0,10238,2,1,2
674553,"26-39",male,majority,"0-9y",high school,upper class,after 2015,sedan,0.4996602604706936,7000,1,1,1,0,10238,0,0,0
263926,"26-39",male,majority,"0-9y",high school,upper class,before 2015,sedan,0.4469435281716225,11000,1,1,0,1,10238,0,0,0
104366,"26-39",male,majority,"10-19y",high school,middle class,after 2015,sedan,0.6078036995033183,12000,1,0,1,0,10238,0,1,1
748101,"26-39",female,majority,"10-19y",high school,poverty,before 2015,sedan,0.3163694393923692,15000,0,0,0,1,10238,0,0,1
769972,"65+",male,majority,"30y+",high school,upper class,before 2015,sedan,0.5426244160681951,11000,0,1,1,0,10238,1,2,5
759594,"26-39",male,minority,"10-19y",university,upper class,before 2015,sedan,0.7182444310315163,10000,1,1,1,0,32765,4,0,0
524877,"16-25",female,majority,"0-9y",university,middle class,after 2015,sedan,0.6809116929366064,10000,1,0,1,0,10238,0,0,0
222065,"40-64",female,majority,"0-9y",none,working class,before 2015,sedan,0.4818636843468437,13000,1,0,1,1,32765,0,0,0
501483,"26-39",female,majority,"0-9y",high school,working class,before 2015,sports car,0.4539321185254526,9000,1,1,1,0,10238,0,0,0
313291,"26-39",female,minority,"10-19y",none,working class,before 2015,sedan,0.4328418893662019,8000,1,0,1,0,32765,2,0,3
545223,"26-39",male,majority,"10-19y",university,upper class,before 2015,sedan,0.5381973821644314,15000,1,0,0,0,10238,0,0,3
227825,"26-39",female,majority,"10-19y",high school,poverty,before 2015,sedan,0.4776699106023112,13000,1,0,0,0,32765,2,0,0
727008,"26-39",female,majority,"0-9y",high school,upper class,after 2015,sedan,0.5972183276616235,15000,1,0,1,0,10238,0,0,0
368897,"40-64",female,majority,"20-29y",none,middle class,after 2015,sedan,0.5434086774169474,13000,1,0,1,0,92101,0,0,1
341327,"26-39",male,majority,"10-19y",high school,upper class,before 2015,sedan,0.5879638795165849,12000,1,1,1,0,10238,1,0,5
10147,"26-39",male,majority,"10-19y",high school,middle class,after 2015,sedan,0.5559535570676705,11000,1,1,1,0,10238,2,0,1
26485,"65+",male,majority,"30y+",university,upper class,before 2015,sedan,0.6098980465197524,,1,1,1,0,32765,12,0,5
970288,"16-25",female,majority,"0-9y",high school,poverty,after 2015,sedan,0.448643577209834,,0,0,1,1,32765,0,0,0
810823,"40-64",male,majority,"20-29y",university,upper class,before 2015,sedan,0.6051532270537233,,1,1,0,0,32765,4,0,2
31121,"26-39",male,majority,"0-9y",high school,working class,after 2015,sedan,0.4257869067192916,13000,0,0,1,0,10238,0,0,0
418784,"26-39",male,majority,"0-9y",university,middle class,after 2015,sedan,0.6206647516894628,13000,1,0,0,1,10238,0,0,0
144248,"65+",male,minority,"30y+",university,upper class,before 2015,sedan,0.3894266905483992,12000,1,1,1,0,10238,0,0,6
757438,"16-25",male,majority,"0-9y",high school,poverty,before 2015,sedan,0.4376610934796095,7000,0,1,1,1,32765,0,0,0
344845,"26-39",female,majority,"0-9y",high school,middle class,after 2015,sedan,0.5749370954399275,10000,0,1,1,0,10238,0,0,0
174366,"65+",male,majority,"20-29y",university,upper class,before 2015,sedan,0.7097590437116957,9000,1,1,1,0,10238,0,0,2
964266,"26-39",male,majority,"10-19y",university,upper class,after 2015,sedan,0.7508134369901283,14000,1,1,1,0,32765,1,0,2
771373,"26-39",female,majority,"10-19y",none,poverty,before 2015,sedan,0.4741201321807367,12000,0,0,0,1,10238,0,0,0
91893,"26-39",male,majority,"10-19y",university,middle class,before 2015,sedan,0.5202419562823012,11000,1,1,1,0,32765,1,0,2
408687,"40-64",male,majority,"20-29y",high school,poverty,before 2015,sedan,0.2423059228432957,15000,0,1,0,0,10238,4,1,1
264527,"16-25",male,majority,"0-9y",high school,middle class,before 2015,sedan,0.4810175585638772,13000,0,1,1,1,10238,0,0,0
470664,"26-39",male,majority,"0-9y",university,working class,before 2015,sedan,0.25009170225723537,16000,1,0,1,1,10238,0,0,0
999797,"40-64",male,majority,"20-29y",university,upper class,after 2015,sports car,0.5636540752380534,8000,1,1,1,0,32765,13,3,1
767467,"65+",male,majority,"30y+",university,middle class,after 2015,sedan,0.5476628583971526,6000,1,1,1,0,10238,6,0,6
879915,"40-64",male,majority,"20-29y",university,middle class,after 2015,sedan,0.5390231589058753,14000,1,0,1,0,10238,4,3,4
36667,"26-39",female,majority,"10-19y",high school,middle class,before 2015,sedan,0.4711356183608628,12000,1,0,0,0,10238,4,0,1
528001,"65+",female,majority,"30y+",high school,middle class,before 2015,sedan,0.5117586505444637,10000,0,1,1,0,10238,2,1,4
438788,"65+",female,majority,"20-29y",high school,middle class,after 2015,sedan,0.5228001606856795,13000,1,0,1,0,10238,2,0,1
260851,"65+",male,majority,"0-9y",university,upper class,before 2015,sedan,0.4990552402742981,11000,1,0,1,1,10238,0,0,0
868143,"16-25",male,majority,"0-9y",high school,middle class,before 2015,sedan,0.5687974266135234,12000,0,1,0,1,32765,0,0,0
709357,"40-64",female,majority,"10-19y",university,upper class,before 2015,sedan,0.7697060280613082,15000,1,1,1,0,10238,1,0,0
209441,"26-39",female,majority,"0-9y",none,working class,before 2015,sedan,0.37524823407037183,13000,1,1,1,0,10238,0,0,0
209518,"40-64",female,majority,"0-9y",high school,upper class,before 2015,sedan,0.4680045782114708,7000,1,1,1,1,32765,0,0,0
842504,"65+",female,majority,"10-19y",university,upper class,after 2015,sedan,0.6455861279190653,11000,1,1,1,0,10238,2,0,1
785920,"40-64",female,majority,"0-9y",high school,working class,after 2015,sedan,0.3260329842745465,11000,0,0,0,0,32765,0,0,0
120348,"65+",female,majority,"20-29y",high school,upper class,before 2015,sedan,0.6519143421966002,8000,0,1,1,0,10238,3,0,2
550531,"65+",female,majority,"30y+",high school,upper class,before 2015,sedan,0.5066846105467238,9000,1,1,1,0,10238,0,0,5
756417,"40-64",female,majority,"20-29y",university,upper class,before 2015,sedan,0.5638124626423421,13000,1,1,1,0,92101,0,0,1
579525,"40-64",male,majority,"20-29y",university,upper class,before 2015,sports car,0.7510668440453718,9000,1,1,1,0,10238,1,1,2
967747,"26-39",female,majority,"0-9y",high school,working class,before 2015,sedan,0.3987313542454155,12000,0,0,1,0,10238,0,0,0
477129,"26-39",male,majority,"0-9y",none,poverty,before 2015,sedan,0.43440168031207416,15000,0,0,0,1,92101,0,0,0
203357,"40-64",male,majority,"20-29y",university,middle class,before 2015,sedan,0.33088724722065804,11000,1,1,0,0,32765,12,0,2
390289,"26-39",male,majority,"10-19y",none,poverty,before 2015,sedan,0.29182903299094376,10000,0,1,1,1,32765,1,0,1
178836,"40-64",female,majority,"10-19y",high school,middle class,before 2015,sedan,0.5779891114550827,13000,1,0,1,0,10238,0,0,0
469772,"16-25",male,majority,"0-9y",university,working class,before 2015,sedan,0.5251503019981206,8000,0,0,1,1,32765,0,0,0
73606,"40-64",male,majority,"20-29y",high school,middle class,after 2015,sedan,0.7087716412836736,13000,1,1,1,0,10238,1,0,4
66601,"26-39",female,majority,"0-9y",high school,upper class,after 2015,sedan,0.677983680244089,15000,0,0,1,0,10238,0,0,0
672971,"65+",male,majority,"30y+",high school,middle class,after 2015,sedan,0.5998608909858046,8000,1,1,1,0,10238,4,1,5
111201,"65+",male,majority,"20-29y",university,upper class,after 2015,sedan,0.556821529947094,8000,1,1,1,1,32765,8,2,4
208114,"16-25",male,majority,"0-9y",none,poverty,before 2015,sedan,0.30073654086150525,15000,0,0,0,1,10238,0,0,0
45708,"16-25",female,majority,"0-9y",high school,poverty,after 2015,sedan,0.30810369768686924,,0,0,1,1,32765,0,0,0
375117,"65+",female,majority,"10-19y",university,upper class,before 2015,sedan,0.5249004670059866,,1,1,1,1,32765,2,0,0
18293,"16-25",male,majority,"0-9y",high school,poverty,before 2015,sedan,0.2756617672600435,,0,0,0,1,32765,0,0,0
215537,"16-25",female,majority,"0-9y",high school,working class,after 2015,sedan,0.5092381076694258,,0,1,0,0,10238,0,0,0
404131,"26-39",female,minority,"10-19y",none,poverty,before 2015,sedan,0.42170832564546346,17000,1,0,0,0,10238,0,0,1
183837,"65+",female,majority,"20-29y",university,upper class,before 2015,sedan,0.5172578396228402,13000,1,1,1,0,10238,1,0,0
292035,"26-39",female,majority,"0-9y",university,working class,before 2015,sedan,0.38786746741906136,9000,1,1,1,0,32765,0,0,0
86029,"26-39",female,majority,"10-19y",university,upper class,before 2015,sedan,0.7017635342356813,8000,1,1,1,0,10238,0,0,0
756320,"65+",male,majority,"30y+",high school,upper class,after 2015,sedan,0.5548553575919063,13000,1,1,1,0,92101,3,1,1
941602,"16-25",male,minority,"0-9y",high school,working class,before 2015,sedan,0.3800621432836776,16000,1,0,0,0,10238,0,0,0
43075,"40-64",male,majority,"20-29y",university,middle class,before 2015,sedan,0.6012904659428779,9000,1,1,1,0,10238,2,0,3
91798,"40-64",female,majority,"0-9y",university,upper class,before 2015,sedan,0.4953679770062505,8000,1,0,1,0,10238,0,0,0
692983,"26-39",female,majority,"0-9y",high school,working class,before 2015,sedan,0.4786910984227911,16000,1,1,0,1,10238,0,0,0
710197,"40-64",male,majority,"20-29y",high school,middle class,before 2015,sedan,0.4042843675661335,13000,1,1,1,0,92101,0,1,2
706607,"26-39",male,majority,"10-19y",none,working class,after 2015,sedan,0.3780463794716419,13000,0,0,0,0,10238,2,1,3
839869,"40-64",female,majority,"20-29y",high school,upper class,before 2015,sedan,0.6638339947593962,19000,0,0,0,0,10238,1,0,2
109870,"65+",female,majority,"0-9y",high school,upper class,after 2015,sedan,0.5614622301842259,4000,1,1,1,0,32765,0,0,0
800779,"26-39",female,majority,"10-19y",university,working class,before 2015,sedan,0.2772801448497201,16000,1,0,0,0,10238,0,1,0
424112,"65+",female,majority,"30y+",university,upper class,after 2015,sedan,0.6819567520526453,11000,1,0,1,0,10238,6,0,1
245774,"40-64",male,majority,"20-29y",university,middle class,before 2015,sedan,0.4731435806442583,10000,1,0,1,0,10238,3,0,6
907904,"16-25",female,majority,"0-9y",none,poverty,before 2015,sedan,0.4842043342946769,12000,0,0,1,0,10238,0,0,0
912419,"40-64",female,majority,"10-19y",none,middle class,before 2015,sedan,0.5898164523944229,12000,1,1,1,0,10238,1,0,0
49143,"26-39",male,majority,"10-19y",university,upper class,after 2015,sedan,0.6049537979222093,14000,1,0,1,0,10238,1,1,0
64244,"26-39",female,majority,"10-19y",none,working class,after 2015,sedan,0.3652866357527698,12000,1,0,0,0,32765,1,0,1
718508,"26-39",male,majority,"10-19y",high school,middle class,after 2015,sedan,0.7217552349986477,10000,0,1,0,0,10238,1,0,2
44221,"26-39",male,majority,"10-19y",university,middle class,after 2015,sedan,0.4180787844444573,12000,1,0,1,0,10238,2,0,0
184419,"65+",male,majority,"0-9y",high school,upper class,before 2015,sedan,0.7115976581733665,6000,1,1,1,1,32765,0,0,0
582054,"40-64",female,majority,"20-29y",high school,middle class,after 2015,sedan,0.6338844050411873,11000,1,0,1,0,10238,1,1,0
564116,"40-64",male,majority,"20-29y",university,upper class,before 2015,sedan,0.526146302587633,6000,1,1,1,0,10238,9,1,6
616000,"65+",male,minority,"30y+",university,upper class,after 2015,sedan,0.5896219886541012,12000,1,1,1,0,10238,1,0,4
926334,"40-64",female,majority,"0-9y",high school,working class,before 2015,sedan,0.3933243530697776,12000,1,0,1,0,10238,0,0,0
105174,"26-39",female,majority,"0-9y",university,middle class,before 2015,sedan,0.5180666014945225,13000,1,1,0,1,10238,0,0,0
538631,"16-25",female,majority,"0-9y",none,working class,before 2015,sedan,0.3575458646951541,7000,1,1,1,1,32765,0,0,0
627921,"16-25",male,minority,"0-9y",university,working class,before 2015,sedan,0.412721534132624,12000,1,1,0,1,32765,0,0,0
256276,"40-64",female,majority,"0-9y",none,middle class,before 2015,sedan,0.4901743887596553,11000,0,0,0,1,32765,0,0,0
230441,"26-39",female,majority,"0-9y",high school,poverty,after 2015,sedan,0.3642432277883203,14000,1,0,1,0,10238,0,0,0
460018,"16-25",male,majority,"0-9y",none,poverty,after 2015,sedan,0.32727333452135304,16000,1,0,0,0,10238,0,0,0
57578,"40-64",male,majority,"10-19y",university,upper class,before 2015,sedan,0.7219915295214294,11000,1,1,1,0,10238,4,0,4
967436,"40-64",female,majority,"20-29y",university,upper class,after 2015,sedan,0.6877053104767942,9000,1,1,1,0,10238,3,0,1
338816,"40-64",male,majority,"20-29y",high school,middle class,before 2015,sedan,0.5701658701665713,18000,1,0,0,0,10238,1,1,4
774925,"26-39",female,majority,"10-19y",high school,working class,before 2015,sedan,0.31487972895710153,11000,1,0,1,0,10238,0,0,1
259369,"16-25",female,majority,"0-9y",high school,poverty,before 2015,sedan,0.5103579543132797,14000,0,1,0,1,10238,0,0,0
859256,"65+",female,majority,"30y+",university,middle class,before 2015,sedan,0.6415992914644384,13000,1,1,1,0,10238,0,0,0
396832,"16-25",male,majority,"0-9y",university,working class,before 2015,sedan,0.4728359811445909,13000,1,0,0,0,10238,0,0,0
696589,"26-39",male,majority,"10-19y",university,upper class,after 2015,sedan,0.4996337688660024,,1,1,1,0,10238,1,1,3
389090,"26-39",female,majority,"10-19y",none,working class,before 2015,sedan,0.5730281678609511,,1,1,0,0,92101,0,0,0
946118,"16-25",female,majority,"0-9y",none,poverty,before 2015,sedan,0.3194764685184579,,0,0,0,1,10238,0,0,0
989398,"40-64",male,majority,"20-29y",high school,middle class,before 2015,sedan,0.6054595518727779,,1,1,1,0,10238,2,0,3
988193,"16-25",male,majority,"0-9y",university,middle class,after 2015,sedan,0.5975814142184755,11000,0,0,1,1,10238,0,0,0
919194,"65+",male,majority,"30y+",high school,middle class,before 2015,sedan,0.5384399329851925,11000,1,1,1,0,10238,8,0,3
905984,"65+",female,majority,"30y+",high school,upper class,after 2015,sedan,0.6061070639429452,12000,1,0,1,0,10238,4,0,1
144603,"40-64",male,majority,"20-29y",university,upper class,after 2015,sedan,0.3451830367277076,15000,1,0,1,0,10238,0,0,0
863765,"65+",female,majority,"10-19y",university,upper class,before 2015,sedan,0.5812195904222602,9000,0,1,1,1,32765,4,1,0
766660,"26-39",female,majority,"10-19y",high school,poverty,before 2015,sedan,0.332932445645567,12000,0,0,1,0,10238,0,0,1
246688,"26-39",female,majority,"0-9y",high school,middle class,before 2015,sedan,0.5269725998709889,9000,1,1,0,1,32765,0,0,0
105220,"40-64",female,majority,"0-9y",none,working class,after 2015,sedan,0.4958652916452254,13000,0,1,0,1,10238,0,0,0
70559,"26-39",male,majority,"10-19y",none,poverty,before 2015,sedan,0.3216412224769529,10000,0,0,1,1,10238,1,0,2
755650,"65+",female,majority,"30y+",high school,upper class,after 2015,sedan,0.5861296763368554,10000,1,1,1,0,10238,5,2,1
713565,"26-39",male,minority,"10-19y",university,working class,before 2015,sedan,0.4563629649443308,9000,0,1,1,1,10238,1,0,1
382661,"65+",female,majority,"30y+",university,upper class,before 2015,sedan,0.6034148000738244,5000,1,1,1,0,10238,4,1,1
329019,"16-25",male,majority,"0-9y",high school,poverty,before 2015,sedan,0.2510366998612605,14000,0,0,0,1,10238,0,0,0
325157,"16-25",female,majority,"0-9y",none,poverty,after 2015,sedan,0.3510593815269549,16000,0,0,0,1,10238,0,0,0
351086,"65+",female,majority,"10-19y",high school,middle class,before 2015,sedan,0.40179181693094507,11000,1,0,1,0,10238,1,0,1
916877,"40-64",female,majority,"0-9y",university,upper class,before 2015,sedan,0.4629179029369282,13000,1,0,1,1,92101,0,0,0
592421,"16-25",female,majority,"0-9y",high school,middle class,before 2015,sedan,0.584410230882218,14000,1,1,1,1,10238,0,0,0
79334,"40-64",male,majority,"10-19y",university,upper class,after 2015,sedan,0.6621741504322499,13000,1,0,1,0,10238,1,0,1
107434,"26-39",female,majority,"10-19y",university,upper class,before 2015,sedan,0.6868096809121429,10000,1,1,1,0,10238,0,0,2
352278,"16-25",female,minority,"0-9y",none,poverty,before 2015,sedan,0.4440054619901436,16000,0,1,0,1,10238,0,0,0
635281,"65+",female,majority,"30y+",high school,upper class,before 2015,sedan,0.7837306862364176,8000,0,1,1,0,10238,0,0,0
609931,"40-64",female,majority,"20-29y",none,middle class,before 2015,sedan,0.4060931476593959,14000,1,1,0,0,32765,2,1,0
234077,"26-39",female,minority,"10-19y",none,working class,before 2015,sedan,0.5103828246087652,8000,0,1,1,0,10238,1,1,0
220413,"40-64",female,majority,"20-29y",high school,upper class,before 2015,sedan,0.6641141721366366,8000,1,1,1,0,32765,4,0,2
708052,"65+",female,majority,"30y+",high school,middle class,after 2015,sedan,0.4676528882912088,11000,1,0,1,0,10238,3,0,3
470782,"26-39",male,majority,"10-19y",high school,middle class,before 2015,sedan,0.4100668478943091,12000,1,1,1,0,10238,1,0,3
347235,"16-25",female,majority,"0-9y",high school,poverty,before 2015,sedan,0.16940655309703728,14000,0,0,0,1,10238,0,0,0
46195,"40-64",male,majority,"20-29y",university,upper class,after 2015,sedan,0.7538549039843241,12000,1,0,1,0,10238,2,3,0
392766,"65+",female,majority,"30y+",high school,upper class,before 2015,sedan,0.708984110429289,12000,1,0,1,0,32765,7,2,0
617236,"65+",male,majority,"20-29y",high school,working class,before 2015,sports car,0.3140366583099796,13000,1,1,1,0,10238,3,1,3
397198,"26-39",male,majority,"0-9y",university,upper class,before 2015,sedan,0.4456374212438535,15000,1,0,0,1,10238,0,0,0
142274,"65+",male,majority,"20-29y",university,upper class,before 2015,sedan,0.538423701629647,12000,1,1,1,0,10238,1,1,2
788520,"26-39",female,majority,"10-19y",high school,upper class,before 2015,sedan,0.6800632519161529,12000,1,0,1,0,10238,0,1,0
228270,"65+",female,majority,"30y+",high school,upper class,after 2015,sedan,0.6252551047182723,5000,0,1,1,0,32765,2,1,1
