id,age,gender,race,driving_experience,education,income,vehicle_year,vehicle_type,credit_score,annual_mileage,vehicle_ownership,married,children,Response,postal_code,speeding_violations,duis,past_accidents,Mileage_Category,Credit_to_Mileage_Ratio
20986,26-39,male,majority,10-19y,university,upper class,before 2015,sedan,0.7481307425472491,10000,1,1,1,0,32765,3,1,2,Nízký_Nájezd,7.480559369535537e-05
700831,16-25,male,majority,0-9y,high school,working class,before 2015,sedan,0.3009876834556013,12000,0,0,1,1,10238,0,0,0,Střední_Nájezd,2.5080216936555393e-05
384446,40-64,male,majority,20-29y,university,upper class,after 2015,sedan,0.6331028718806417,10000,1,1,1,0,10238,1,0,1,Nízký_Nájezd,6.330395679238493e-05
550482,16-25,female,majority,0-9y,high school,working class,after 2015,sedan,0.3549791231763877,9000,1,0,1,0,10238,0,0,0,Nízký_Nájezd,3.9437742825951305e-05
572797,26-39,male,majority,10-19y,high school,middle class,before 2015,sedan,0.5061960446978321,13000,1,0,0,0,10238,1,0,3,Střední_Nájezd,3.893516227196616e-05
11854,26-39,male,majority,0-9y,high school,working class,before 2015,sedan,0.5592297740925077,13000,1,1,1,1,10238,0,0,0,Střední_Nájezd,4.301436613279807e-05
864356,40-64,male,majority,20-29y,university,upper class,after 2015,sedan,0.4158806589209596,12000,1,1,1,0,10238,6,2,2,Střední_Nájezd,3.465383375726686e-05
850066,40-64,female,majority,20-29y,high school,middle class,before 2015,sedan,0.5561059958978236,12000,1,0,1,0,10238,3,0,2,Střední_Nájezd,4.6338304799418685e-05
428609,26-39,male,majority,10-19y,high school,working class,before 2015,sedan,0.4403229422775207,13000,0,0,0,1,10238,0,0,0,Střední_Nájezd,3.386839029901705e-05
590798,16-25,male,majority,0-9y,high school,poverty,before 2015,sedan,0.2735278986268949,13000,0,0,1,1,92101,0,0,0,Střední_Nájezd,2.1038989202899386e-05
142359,16-25,female,minority,0-9y,none,poverty,before 2015,sedan,0.3603076975327467,16000,0,0,1,1,10238,0,0,0,Vysoký_Nájezd,2.251782373181343e-05
926871,40-64,female,majority,10-19y,university,working class,before 2015,sedan,0.4055109351639861,8000,0,1,1,0,32765,3,0,0,Nízký_Nájezd,5.0682531579050885e-05
738180,16-25,female,majority,0-9y,high school,middle class,before 2015,sedan,0.7418778535045897,11000,1,0,0,0,32765,0,0,0,Nízký_Nájezd,6.743731056309332e-05
987920,40-64,male,majority,0-9y,university,upper class,after 2015,sedan,0.7754187772381345,12000,1,0,1,0,10238,0,0,0,Střední_Nájezd,6.461284703259182e-05
795672,26-39,male,majority,10-19y,none,poverty,before 2015,sedan,0.3364170108636516,16000,1,0,0,1,32765,1,0,1,Vysoký_Nájezd,2.1024749132157465e-05
116168,26-39,male,minority,0-9y,university,middle class,after 2015,sedan,0.5173957929663525,10000,1,0,0,0,32765,0,0,0,Nízký_Nájezd,5.1734405856049644e-05
878870,26-39,female,majority,10-19y,high school,poverty,before 2015,sedan,0.160705687872896,15000,1,0,0,1,10238,1,0,0,Vysoký_Nájezd,1.0712998324971402e-05
287238,65+,female,majority,30y+,high school,upper class,before 2015,sedan,0.6795259372735327,10000,1,1,1,0,10238,2,1,0,Nízký_Nájezd,6.794579914743853e-05
668517,40-64,female,majority,20-29y,high school,upper class,before 2015,sedan,0.6127386693205992,12000,1,1,1,0,10238,1,0,0,Střední_Nájezd,5.1057301001633126e-05
210290,65+,female,majority,30y+,university,upper class,before 2015,sedan,0.6120679452933288,9000,1,0,1,0,10238,4,0,2,Nízký_Nájezd,6.799999392215629e-05
723965,26-39,male,majority,10-19y,high school,working class,before 2015,sedan,0.552069269258652,15000,1,0,1,0,10238,0,0,0,Vysoký_Nájezd,3.680216447294527e-05
684156,26-39,male,minority,10-19y,none,poverty,before 2015,sedan,0.3375905137780909,12000,0,1,1,1,32765,4,0,0,Střední_Nájezd,2.8130198631621608e-05
112524,26-39,male,majority,10-19y,university,upper class,before 2015,sedan,0.6527432465482012,11000,1,0,1,0,10238,1,0,2,Nízký_Nájezd,5.933490105883112e-05
767456,26-39,female,majority,0-9y,none,poverty,before 2015,sedan,0.4415319215110355,11000,0,0,1,0,10238,0,0,0,Nízký_Nájezd,4.013561689946691e-05
446121,65+,male,majority,30y+,none,upper class,before 2015,sedan,0.5503736860623293,8000,0,1,1,0,32765,8,4,0,Nízký_Nájezd,6.878811224376069e-05
817613,40-64,female,majority,0-9y,none,middle class,before 2015,sedan,0.5472468071539672,11000,1,1,1,0,10238,0,0,0,Nízký_Nájezd,4.974518745150143e-05
778184,65+,female,majority,30y+,university,upper class,after 2015,sedan,0.5069172347691039,11697,1,1,1,0,10238,1,0,1,Střední_Nájezd,4.333366684639288e-05
511639,40-64,female,majority,20-29y,high school,upper class,before 2015,sedan,0.6504176835900062,11697,1,1,1,0,32765,2,0,0,Střední_Nájezd,5.560075941101096e-05
209049,26-39,male,majority,10-19y,university,upper class,before 2015,sedan,0.6352679101945021,11697,1,1,1,1,32765,3,0,1,Střední_Nájezd,5.4305685603906834e-05
273504,65+,male,majority,30y+,university,upper class,before 2015,sedan,0.5298034832438066,11697,1,1,1,0,10238,5,0,8,Střední_Nájezd,4.529009089107596e-05
487791,40-64,male,majority,0-9y,high school,working class,before 2015,sedan,0.319967516514032,12000,0,0,0,1,10238,0,0,0,Střední_Nájezd,2.6661737898011165e-05
328200,65+,female,majority,10-19y,university,upper class,after 2015,sedan,0.4240644177961019,11000,0,1,1,0,32765,0,0,0,Nízký_Nájezd,3.854780636270356e-05
946774,26-39,male,majority,10-19y,university,upper class,before 2015,sedan,0.6207699274694463,8000,0,1,1,1,10238,2,0,2,Nízký_Nájezd,7.75865426158538e-05
94852,26-39,female,majority,10-19y,university,upper class,after 2015,sedan,0.6927344580708275,9000,0,1,1,0,10238,1,0,1,Nízký_Nájezd,7.696194401409038e-05
297103,16-25,female,majority,0-9y,none,poverty,before 2015,sedan,0.4382240619943719,17000,0,0,0,1,10238,0,0,0,Vysoký_Nájezd,2.5776369742625252e-05
818433,16-25,male,majority,0-9y,university,working class,after 2015,sedan,0.2350866512184662,17000,1,0,0,0,10238,0,0,0,Vysoký_Nájezd,1.3827813141489688e-05
286174,40-64,female,majority,20-29y,university,upper class,after 2015,sedan,0.5627454441010621,9000,1,1,1,0,10238,1,1,0,Nízký_Nájezd,6.252032486402201e-05
151422,65+,female,majority,30y+,university,upper class,after 2015,sedan,0.6550009397249718,9000,1,1,1,0,10238,4,1,3,Nízký_Nájezd,7.276979665870144e-05
284446,16-25,male,majority,0-9y,university,middle class,before 2015,sedan,0.4902259461404842,13000,1,0,1,1,10238,0,0,0,Střední_Nájezd,3.770678764252628e-05
330298,16-25,female,majority,0-9y,university,middle class,before 2015,sedan,0.5736784822411335,13000,0,0,1,1,10238,0,0,0,Střední_Nájezd,4.4125719732415466e-05
682907,65+,female,majority,30y+,high school,upper class,before 2015,sedan,0.6700527640087209,10000,1,1,1,0,10238,0,1,1,Nízký_Nájezd,6.699857654321777e-05
126967,40-64,male,majority,20-29y,university,upper class,before 2015,sedan,0.7185945311922187,9000,1,1,1,0,10238,4,2,3,Nízký_Nájezd,7.983496624733015e-05
20059,65+,female,majority,30y+,none,upper class,before 2015,sedan,0.6738651478544592,9000,1,1,1,0,92101,4,0,1,Nízký_Nájezd,7.486558691861562e-05
3794,16-25,female,minority,0-9y,none,poverty,before 2015,sedan,0.3943319121379165,20000,0,0,0,1,10238,0,0,0,Vysoký_Nájezd,1.9715609826404506e-05
987063,65+,male,majority,30y+,high school,upper class,after 2015,sedan,0.5119263879433088,8000,1,1,1,0,10238,4,0,1,Nízký_Nájezd,6.398280064283324e-05
908853,65+,male,majority,10-19y,university,upper class,before 2015,sedan,0.494675905573652,10000,1,1,1,0,10238,0,1,1,Nízký_Nájezd,4.9462644292935906e-05
271560,65+,male,majority,10-19y,university,upper class,after 2015,sedan,0.6259404088888506,12000,1,1,0,1,21217,2,0,1,Střední_Nájezd,5.215735429454634e-05
969295,16-25,male,minority,0-9y,high school,poverty,before 2015,sedan,0.2418226754915772,6000,0,1,0,1,32765,0,0,0,Nízký_Nájezd,4.029706307141763e-05
787582,40-64,female,majority,20-29y,university,upper class,before 2015,sedan,0.5524786591526885,11000,1,1,0,0,10238,1,0,2,Nízký_Nájezd,5.0220767125960225e-05
147438,40-64,male,majority,0-9y,university,upper class,after 2015,sports car,0.4931692837662477,9000,1,1,1,1,10238,0,0,0,Nízký_Nájezd,5.479049925188842e-05
160308,40-64,female,minority,0-9y,high school,upper class,after 2015,sedan,0.7672785497567967,9000,1,1,1,0,10238,0,0,0,Nízký_Nájezd,8.524370067290264e-05
373067,26-39,female,majority,10-19y,university,upper class,before 2015,sedan,0.7478430687996118,13000,1,1,1,0,32765,1,0,0,Střední_Nájezd,5.7521965141113134e-05
312573,40-64,male,majority,20-29y,high school,middle class,before 2015,sedan,0.4752935737544261,9000,0,0,1,1,32765,6,1,2,Nízký_Nájezd,5.2804529913834694e-05
799036,16-25,female,majority,0-9y,none,poverty,before 2015,sedan,0.4214300590871836,16000,0,0,0,1,10238,0,0,0,Vysoký_Nájezd,2.6337732584662433e-05
840460,40-64,female,majority,20-29y,university,upper class,after 2015,sedan,0.6922646807076592,16000,1,0,0,0,32765,2,0,2,Vysoký_Nájezd,4.326383855431906e-05
545108,65+,female,majority,20-29y,none,middle class,before 2015,sedan,0.527208345033553,13000,1,0,1,1,32765,1,1,2,Střední_Nájezd,4.055136874344689e-05
793,40-64,female,majority,20-29y,university,upper class,after 2015,sedan,0.5235691485278864,9000,1,1,1,0,10238,0,1,1,Nízký_Nájezd,5.816788673790539e-05
372351,65+,male,minority,10-19y,high school,upper class,before 2015,sedan,0.6247510484897659,12000,1,1,1,0,10238,2,0,2,Střední_Nájezd,5.205824918671493e-05
807197,26-39,male,majority,10-19y,university,upper class,before 2015,sedan,0.5572529676453026,10000,1,1,1,0,10238,3,0,1,Nízký_Nájezd,5.5719724792051056e-05
457744,40-64,female,majority,0-9y,university,upper class,before 2015,sedan,0.7275331285191912,14000,1,0,0,1,10238,0,0,0,Vysoký_Nájezd,5.196294039848519e-05
790241,26-39,female,majority,0-9y,high school,middle class,before 2015,sedan,0.708304096204226,16000,0,0,1,1,10238,0,0,0,Vysoký_Nájezd,4.4266239372803323e-05
946971,40-64,female,minority,20-29y,none,middle class,before 2015,sedan,0.3680392190787867,13000,0,1,1,0,10238,0,1,2,Střední_Nájezd,2.8308531580554315e-05
931908,26-39,female,majority,10-19y,high school,working class,after 2015,sedan,0.5076472452256656,14000,1,0,1,0,10238,3,0,0,Vysoký_Nájezd,3.625792766414296e-05
672440,26-39,male,majority,10-19y,high school,middle class,before 2015,sedan,0.5635735071671988,11000,1,1,1,0,92101,2,0,1,Nízký_Nájezd,5.122929798811006e-05
297005,65+,male,majority,30y+,high school,upper class,after 2015,sedan,0.5477950986754866,8000,1,1,1,0,32765,10,2,2,Nízký_Nájezd,6.84658291057976e-05
559584,16-25,male,majority,0-9y,none,poverty,after 2015,sedan,0.6132568376998419,13000,0,0,1,1,10238,0,0,0,Střední_Nájezd,4.716997444041549e-05
768953,65+,female,majority,30y+,none,working class,before 2015,sedan,0.4572076092107355,15000,0,0,0,0,10238,0,1,0,Vysoký_Nájezd,3.0478475382356877e-05
901362,16-25,male,majority,0-9y,none,poverty,before 2015,sedan,0.3471954077087669,11000,1,1,0,1,10238,0,0,0,Nízký_Nájezd,3.1560349759909724e-05
846536,40-64,female,minority,10-19y,high school,upper class,before 2015,sedan,0.6061707278336375,13000,1,1,1,0,10238,0,0,1,Střední_Nájezd,4.662493099251115e-05
144925,16-25,male,minority,0-9y,none,poverty,before 2015,sedan,0.2702524597102402,15000,0,0,0,1,10238,0,0,0,Vysoký_Nájezd,1.8015629605375654e-05
857596,40-64,male,majority,20-29y,high school,upper class,before 2015,sedan,0.6220980397455637,7000,1,1,1,0,32765,6,1,4,Nízký_Nájezd,8.885845447015622e-05
820634,16-25,male,majority,0-9y,university,middle class,after 2015,sedan,0.6514543800907053,11697,1,0,1,0,10238,0,0,0,Střední_Nájezd,5.568938109853867e-05
151493,16-25,male,majority,0-9y,high school,working class,before 2015,sedan,0.3517181900202916,11697,0,0,1,1,10238,0,0,0,Střední_Nájezd,3.006652333905724e-05
335262,65+,male,majority,30y+,university,upper class,after 2015,sedan,0.6794838400065706,11697,1,0,1,0,10238,1,0,2,Střední_Nájezd,5.808547102124898e-05
547620,16-25,female,minority,0-9y,none,poverty,before 2015,sedan,0.3854870339226485,11697,0,0,0,1,10238,0,0,0,Střední_Nájezd,3.295324276993063e-05
57078,40-64,male,majority,20-29y,university,upper class,before 2015,sedan,0.5270405908938821,9000,1,1,1,0,10238,5,0,0,Nízký_Nájezd,5.855355970379759e-05
851568,40-64,female,minority,20-29y,none,upper class,before 2015,sedan,0.8473246532148048,14000,1,0,1,0,10238,2,1,1,Vysoký_Nájezd,6.051886673914754e-05
906708,16-25,male,majority,0-9y,none,working class,before 2015,sedan,0.3092719552053368,12000,1,0,0,1,10238,0,0,0,Střední_Nájezd,2.577051539082883e-05
983035,40-64,female,majority,20-29y,high school,working class,before 2015,sedan,0.2755804790418684,12000,1,0,1,0,10238,0,0,3,Střední_Nájezd,2.2963126326295175e-05
802707,26-39,male,majority,0-9y,none,working class,before 2015,sedan,0.5667317403812019,15000,1,0,0,1,10238,0,0,0,Vysoký_Nájezd,3.777959738558775e-05
808100,26-39,female,majority,10-19y,high school,middle class,before 2015,sedan,0.6784162320169361,13000,1,0,1,0,10238,0,0,1,Střední_Nájezd,5.218185001284025e-05
781701,40-64,female,majority,0-9y,university,upper class,before 2015,sedan,0.6424407916930818,9000,1,1,1,0,10238,0,0,0,Nízký_Nájezd,7.13743797014867e-05
302503,65+,female,majority,30y+,high school,upper class,before 2015,sedan,0.5676115625442515,11000,1,1,1,0,10238,2,0,2,Nízký_Nájezd,5.159636056215358e-05
826785,16-25,male,majority,0-9y,none,poverty,after 2015,sedan,0.2552489780402014,15000,0,0,0,1,10238,0,0,0,Vysoký_Nájezd,1.701546417173531e-05
676831,65+,female,majority,30y+,high school,upper class,after 2015,sedan,0.6719840800004058,11000,1,1,1,0,32765,5,3,2,Nízký_Nájezd,6.108390873560637e-05
484339,65+,female,majority,30y+,high school,upper class,before 2015,sedan,0.5202085739066239,7000,1,1,1,0,92101,4,0,3,Nízký_Nájezd,7.430489557300727e-05
512004,26-39,female,majority,10-19y,high school,poverty,before 2015,sedan,0.2684193888044771,9000,1,0,0,0,32765,2,1,0,Nízký_Nájezd,2.982106308237719e-05
537352,40-64,female,majority,20-29y,none,poverty,before 2015,sedan,0.2381566293781678,8000,0,0,1,0,32765,3,0,2,Nízký_Nájezd,2.9765857940028472e-05
719410,40-64,female,majority,20-29y,university,upper class,after 2015,sedan,0.6860628928142973,9000,1,1,1,0,32765,4,0,0,Nízký_Nájezd,7.622074134143954e-05
858383,26-39,female,majority,10-19y,high school,middle class,after 2015,sedan,0.4916779096305542,12000,1,0,0,1,32765,1,0,1,Střední_Nájezd,4.096974499046364e-05
562215,26-39,male,majority,10-19y,high school,working class,before 2015,sedan,0.382266838040224,10000,0,0,1,1,10238,2,1,3,Nízký_Nájezd,3.8222861517870614e-05
348406,65+,female,majority,30y+,university,upper class,before 2015,sedan,0.652187063216511,7000,1,1,1,0,10238,5,1,0,Nízký_Nájezd,9.315627242058434e-05
223874,65+,female,majority,20-29y,high school,upper class,before 2015,sedan,0.6678192505009327,12000,1,1,1,0,10238,3,0,1,Střední_Nájezd,5.56469669611643e-05
670671,40-64,female,majority,10-19y,university,middle class,after 2015,sedan,0.5273961990140225,9000,1,0,1,0,92101,0,0,1,Nízký_Nájezd,5.859306732741056e-05
970812,16-25,male,majority,0-9y,high school,working class,before 2015,sedan,0.41149689980404,14000,0,1,0,1,10238,0,0,0,Vysoký_Nájezd,2.9390536376261692e-05
885413,65+,male,majority,20-29y,high school,upper class,after 2015,sedan,0.5988548494250686,7000,1,1,1,0,32765,6,1,0,Nízký_Nájezd,8.553847299315364e-05
241602,40-64,female,majority,20-29y,high school,working class,after 2015,sports car,0.2151387998396746,12000,1,1,1,0,10238,2,0,2,Střední_Nájezd,1.79267394250208e-05
58611,16-25,female,majority,0-9y,high school,poverty,before 2015,sports car,0.3652981607970365,14000,1,0,0,0,10238,0,0,0,Vysoký_Nájezd,2.609086213820702e-05
284693,65+,male,majority,20-29y,high school,upper class,before 2015,sedan,0.5822884597936387,8000,1,1,1,0,32765,3,0,2,Nízký_Nájezd,7.277696035416057e-05
406911,40-64,female,majority,20-29y,university,upper class,before 2015,sedan,0.551114836540885,11000,0,1,1,0,92101,5,0,0,Nízký_Nájezd,5.00967945223966e-05
651187,26-39,male,minority,10-19y,high school,working class,before 2015,sedan,0.3903628896596465,12000,1,1,1,0,32765,1,0,0,Střední_Nájezd,3.252753017745575e-05
121455,65+,female,majority,20-29y,university,upper class,before 2015,sedan,0.6552697213886661,10000,1,0,1,0,32765,3,1,0,Nízký_Nájezd,6.552042009685693e-05
385088,40-64,female,majority,20-29y,university,upper class,before 2015,sedan,0.5687243992218569,10000,1,0,1,1,21217,1,1,0,Nízký_Nájezd,5.6866753246861004e-05
279900,65+,female,majority,0-9y,university,upper class,after 2015,sedan,0.6966049486024786,10000,1,1,1,0,10238,0,0,0,Nízký_Nájezd,6.965352950729713e-05
134885,40-64,female,majority,20-29y,university,upper class,before 2015,sedan,0.5167910502777731,12000,0,1,1,0,10238,2,1,1,Střední_Nájezd,4.306233232878702e-05
512014,65+,male,majority,30y+,high school,middle class,before 2015,sedan,0.6423726842464099,13000,0,0,1,0,32765,8,2,1,Střední_Nájezd,4.9409482674133525e-05
265296,40-64,female,majority,20-29y,high school,working class,before 2015,sedan,0.4520404049216578,10000,0,0,1,0,32765,0,2,0,Nízký_Nájezd,4.519952054011177e-05
217013,16-25,female,majority,0-9y,high school,upper class,after 2015,sedan,0.6895344083101186,14000,1,0,0,0,10238,0,0,0,Vysoký_Nájezd,4.9248939955011686e-05
840029,26-39,female,minority,10-19y,none,poverty,before 2015,sedan,0.3489741682186933,14000,0,0,1,0,10238,0,0,0,Vysoký_Nájezd,2.4924945948053233e-05
160496,16-25,male,majority,0-9y,university,middle class,after 2015,sedan,0.3813396180214729,6000,1,1,1,0,10238,0,0,0,Nízký_Nájezd,6.354601200157855e-05
117854,40-64,female,majority,20-29y,high school,upper class,after 2015,sedan,0.4593780226778861,7000,1,1,1,0,32765,6,0,2,Nízký_Nájezd,6.561605808854251e-05
901560,16-25,female,majority,0-9y,high school,poverty,before 2015,sedan,0.4015336878789244,13000,0,0,1,0,10238,0,0,0,Střední_Nájezd,3.088483100368621e-05
154719,16-25,female,majority,0-9y,high school,poverty,before 2015,sedan,0.3497692618238182,14000,1,0,0,1,10238,0,0,0,Vysoký_Nájezd,2.4981734292109003e-05
426660,26-39,female,majority,10-19y,high school,working class,after 2015,sedan,0.2994703727366113,16000,1,0,1,0,10238,0,0,0,Vysoký_Nájezd,1.8715728563003018e-05
997007,16-25,female,majority,0-9y,none,poverty,after 2015,sedan,0.4320800379784273,11697,0,0,0,1,10238,0,0,0,Střední_Nájezd,3.693623166168809e-05
419018,16-25,female,majority,0-9y,high school,working class,before 2015,sedan,0.3198732815128818,11697,0,0,0,1,92101,0,0,0,Střední_Nájezd,2.7344270944852266e-05
88340,16-25,male,majority,0-9y,university,working class,before 2015,sedan,0.3450578498840382,11697,1,1,1,1,10238,0,0,0,Střední_Nájezd,2.9497166172340417e-05
954393,16-25,male,majority,0-9y,university,working class,after 2015,sedan,0.3775879427770994,13000,1,0,0,0,10238,0,0,0,Střední_Nájezd,2.9042992291139096e-05
826430,65+,male,majority,30y+,university,upper class,after 2015,sedan,0.5982081058452374,12000,1,0,1,0,10238,6,2,5,Střední_Nájezd,4.9846521610302264e-05
7136,65+,male,majority,10-19y,university,upper class,before 2015,sedan,0.5837686630569369,9000,1,0,0,1,32765,5,0,1,Nízký_Nájezd,6.485597856426363e-05
883151,16-25,female,majority,0-9y,none,poverty,before 2015,sedan,0.2868979243187189,14000,0,0,0,1,10238,0,0,0,Vysoký_Nájezd,2.049124521953567e-05
526446,26-39,male,majority,10-19y,none,working class,after 2015,sedan,0.3898429969163955,12000,0,0,0,0,10238,3,0,5,Střední_Nájezd,3.248420939225027e-05
846922,65+,male,majority,30y+,university,upper class,after 2015,sedan,0.6050717889516587,14000,1,1,1,0,10238,3,0,3,Vysoký_Nájezd,4.321632661607447e-05
414497,40-64,male,majority,10-19y,university,upper class,after 2015,sedan,0.5571697141942088,11000,1,1,1,0,10238,0,0,0,Nízký_Nájezd,5.0647187909663556e-05
956324,16-25,female,majority,0-9y,none,poverty,before 2015,sedan,0.431353416143122,14000,0,0,0,1,10238,0,0,0,Vysoký_Nájezd,3.08087576703894e-05
673789,26-39,male,majority,10-19y,university,upper class,after 2015,sports car,0.5761308490599617,15000,1,0,1,0,10238,0,0,1,Vysoký_Nájezd,3.8406162859806795e-05
835185,65+,female,majority,30y+,university,upper class,after 2015,sedan,0.7538585911148775,8000,1,1,1,0,32765,2,0,1,Nízký_Nájezd,9.422054632106956e-05
665587,65+,female,majority,30y+,high school,poverty,before 2015,sedan,0.4545865737204837,9000,1,1,1,0,10238,2,0,0,Nízký_Nájezd,5.050400774585976e-05
926255,65+,female,majority,30y+,university,upper class,before 2015,sedan,0.5326246407175399,11000,0,1,0,0,10238,1,0,1,Nízký_Nájezd,4.841602042701026e-05
818651,65+,male,majority,30y+,university,upper class,before 2015,sedan,0.7765854707506779,11000,1,1,1,0,10238,3,0,4,Nízký_Nájezd,7.059226168081792e-05
104504,65+,female,majority,10-19y,university,upper class,after 2015,sedan,0.4990427927530763,6000,1,1,1,0,10238,1,1,0,Nízký_Nájezd,8.315993880237898e-05
732445,65+,male,majority,10-19y,university,upper class,before 2015,sedan,0.5526961708148909,9000,1,0,1,0,10238,2,0,4,Nízký_Nájezd,6.140386299465513e-05
700012,26-39,female,majority,10-19y,high school,poverty,before 2015,sedan,0.3421398832254737,19000,0,0,0,1,10238,0,0,0,Vysoký_Nájezd,1.8006414568994985e-05
480946,65+,female,majority,30y+,none,working class,before 2015,sedan,0.4422737177881304,7000,0,1,1,0,10238,1,1,0,Nízký_Nájezd,6.317293497902163e-05
338849,40-64,male,majority,0-9y,university,upper class,before 2015,sedan,0.5510683370901858,12000,1,1,1,1,32765,0,0,0,Střední_Nájezd,4.591853487960885e-05
176252,65+,female,majority,30y+,high school,upper class,after 2015,sedan,0.6491515853548271,9000,1,0,1,0,10238,0,0,2,Nízký_Nájezd,7.211994060158061e-05
661119,65+,female,majority,30y+,university,upper class,before 2015,sedan,0.6072563389717687,11000,0,0,1,1,32765,8,4,5,Nízký_Nájezd,5.520010353347593e-05
118562,16-25,male,majority,0-9y,university,working class,before 2015,sedan,0.4749423084591305,15000,1,0,1,1,10238,0,0,0,Vysoký_Nájezd,3.166070984995204e-05
177932,40-64,female,majority,20-29y,university,upper class,after 2015,sedan,0.7313869023148678,9000,1,1,0,0,10238,1,0,0,Nízký_Nájezd,8.125618290355158e-05
951200,26-39,female,majority,0-9y,none,working class,before 2015,sedan,0.3720498551305512,11000,0,1,1,0,10238,0,0,0,Nízký_Nájezd,3.381963959008738e-05
736300,16-25,female,majority,0-9y,high school,working class,before 2015,sedan,0.5311075485742727,10000,0,0,1,1,10238,0,0,0,Nízký_Nájezd,5.310544431299597e-05
775850,40-64,female,majority,20-29y,university,upper class,after 2015,sedan,0.5538297087878516,11000,0,1,1,0,10238,2,0,0,Nízký_Nájezd,5.034357865538148e-05
62951,40-64,male,majority,20-29y,high school,working class,before 2015,sedan,0.4110413222229462,16000,0,0,1,0,10238,2,0,2,Vysoký_Nájezd,2.568847710911482e-05
894365,40-64,male,majority,20-29y,university,middle class,before 2015,sedan,0.5055283308456225,13000,1,0,1,0,10238,2,0,4,Střední_Nájezd,3.888380361861568e-05
498013,26-39,male,majority,0-9y,high school,working class,before 2015,sedan,0.3746985157862142,12000,0,1,1,1,10238,0,0,0,Střední_Nájezd,3.122227445931291e-05
421501,26-39,male,majority,10-19y,high school,poverty,before 2015,sedan,0.3444398567768867,15000,0,0,0,0,10238,1,0,1,Vysoký_Nájezd,2.296112637670067e-05
391790,65+,female,majority,30y+,university,upper class,before 2015,sedan,0.5772001970125457,11000,1,0,1,0,10238,3,0,1,Nízký_Nájezd,5.2467975367016243e-05
544105,65+,male,majority,30y+,university,upper class,after 2015,sedan,0.4178912830728666,10000,1,0,1,0,10238,7,0,3,Nízký_Nájezd,4.178494981230543e-05
656765,40-64,female,majority,20-29y,high school,middle class,after 2015,sedan,0.5230945739755938,12000,1,1,1,0,10238,2,0,1,Střední_Nájezd,4.358758219944953e-05
765054,26-39,male,majority,0-9y,university,upper class,before 2015,sedan,0.6192744502244579,11000,1,0,0,1,32765,0,0,0,Nízký_Nájezd,5.629255978769729e-05
214387,40-64,male,minority,10-19y,high school,middle class,before 2015,sedan,0.6183907563356378,12000,1,1,1,0,10238,0,0,1,Střední_Nájezd,5.152826900555269e-05
138709,26-39,male,majority,10-19y,high school,middle class,after 2015,sedan,0.5249091088744845,10000,1,1,1,0,32765,7,0,1,Nízký_Nájezd,5.248566232121633e-05
853140,26-39,female,majority,10-19y,none,poverty,before 2015,sedan,0.3663368365838678,11697,1,0,0,0,10238,2,0,0,Střední_Nájezd,3.1316193929207365e-05
518429,26-39,female,majority,10-19y,high school,working class,before 2015,sedan,0.4390949268814289,11697,0,1,0,0,10238,0,0,1,Střední_Nájezd,3.7535897322741406e-05
124952,26-39,male,majority,10-19y,high school,working class,before 2015,sedan,0.5586163243049517,11697,0,0,0,0,10238,2,0,2,Střední_Nájezd,4.7753147914596656e-05
492027,65+,female,majority,30y+,university,upper class,before 2015,sedan,0.8102784235726451,11697,1,1,1,0,10238,7,0,0,Střední_Nájezd,6.926640652869253e-05
991422,26-39,female,majority,10-19y,high school,upper class,after 2015,sedan,0.5766352409748202,11000,1,0,1,0,10238,1,0,0,Nízký_Nájezd,5.241662039585676e-05
234822,40-64,female,majority,20-29y,high school,upper class,after 2015,sedan,0.658130511965241,13000,1,1,1,0,92101,1,0,0,Střední_Nájezd,5.06215300334775e-05
402141,16-25,female,majority,0-9y,high school,poverty,before 2015,sedan,0.4095610684766948,16000,0,0,0,1,10238,0,0,0,Vysoký_Nájezd,2.5595967031853934e-05
137113,26-39,male,majority,0-9y,high school,working class,before 2015,sedan,0.484596235100643,11000,0,1,0,0,10238,0,0,0,Nízký_Nájezd,4.4050198627455954e-05
399360,16-25,male,minority,0-9y,high school,working class,before 2015,sedan,0.5499963841741269,8000,1,0,1,1,10238,0,0,0,Nízký_Nájezd,6.874095540234057e-05
839097,65+,female,majority,10-19y,university,upper class,after 2015,sports car,0.7449383495568896,16000,0,0,1,0,10238,0,0,0,Vysoký_Nájezd,4.655573711373599e-05
111182,16-25,female,minority,0-9y,none,poverty,before 2015,sedan,0.4236274025393176,15000,1,0,1,1,10238,0,0,0,Vysoký_Nájezd,2.8239944173009638e-05
824392,26-39,female,majority,10-19y,high school,working class,before 2015,sedan,0.6524879199044313,14000,0,0,1,1,10238,1,0,0,Vysoký_Nájezd,4.660295121094431e-05
271708,16-25,female,majority,0-9y,high school,working class,before 2015,sedan,0.5705793375134643,16000,1,0,0,0,10238,0,0,0,Vysoký_Nájezd,3.565897990834725e-05
738117,26-39,female,majority,10-19y,high school,middle class,before 2015,sedan,0.5206088095165088,14000,1,0,0,0,32765,1,1,1,Vysoký_Nájezd,3.718368755921068e-05
4674,26-39,female,majority,0-9y,none,poverty,before 2015,sedan,0.3794524438795001,13000,0,0,0,1,10238,0,0,0,Střední_Nájezd,2.918640442115992e-05
